codmatricula;chavematricula;unidade;codcoordenador;siglacurso;codcurso;serie;coddisciplina;anoagenda;semletivo;sigladisciplina;codturma;siglaturno;horario;diasemana;codprofessor;titulacao
1232BMATN2A;1232BMATN2A1037;BRIGADEIRO;100423;MATE;123;2;1254;2021;2;1261254TRI;BMATN2A;N2;20:40-23:10;Quarta Feira;100423;MESTRE
1231BMATN1A;1231BMATN1A0168;BRIGADEIRO;100169;MATE;123;1;1225;2021;2;1261225ES1;BMATN1A;N1;18:00-20:30;Quarta Feira;100169;MESTRE
1232LMATM2A;1232LMATM2A0510;LIBERDADE;100295;MATE;123;2;1229;2021;2;1261229ESD;LMATM2A;M2;09:40-12:10;Quarta Feira;100295;MESTRE
1235BMATN1A;1235BMATN1A0245;BRIGADEIRO;100599;MATE;123;5;1238;2021;2;1261238HDA;BMATN1A;N1;18:00-20:30;Quinta Feira;100599;ESPECIALISTA
1231BMATN2A;1231BMATN2A1485;BRIGADEIRO;100007;MATE;123;1;1243;2021;2;1261243LDM;BMATN2A;N2;20:40-23:10;Quinta Feira;100007;MESTRE
1234LMATN1A;1234LMATN1A1200;LIBERDADE;100035;MATE;123;4;1235;2021;2;1261235GEE;LMATN1A;N1;18:00-20:30;Sexta Feira;100035;DOUTOR
1237LMATM1A;1237LMATM1A0306;LIBERDADE;100382;MATE;123;7;1245;2021;2;1261245LED;LMATM1A;M1;07:00-09:40;Sexta Feira;100382;MESTRE
1238LMATN1A;1238LMATN1A0514;LIBERDADE;100496;MATE;123;8;1239;2021;2;1261239HED;LMATN1A;N1;18:00-20:30;Segunda Feira;100496;MESTRE
1235BMATN2A;1235BMATN2A1213;BRIGADEIRO;100537;MATE;123;5;1246;2021;2;1261246MEC;BMATN2A;N2;20:40-23:10;Sexta Feira;100537;ESPECIALISTA
1232LMATN2A;1232LMATN2A1176;LIBERDADE;100121;MATE;123;2;1235;2021;2;1261235GEE;LMATN2A;N2;20:40-23:10;Segunda Feira;100121;MESTRE
1236BMATN2A;1236BMATN2A0223;BRIGADEIRO;100075;MATE;123;6;1252;2021;2;1261252PDE;BMATN2A;N2;20:40-23:10;Terça Feira;100075;MESTRE
1237LMATN1A;1237LMATN1A0004;LIBERDADE;100009;MATE;123;7;1213;2021;2;1261213ALG;LMATN1A;N1;18:00-20:30;Terça Feira;100009;MESTRE
1231BMATM1A;1231BMATM1A0650;BRIGADEIRO;100391;MATE;123;1;1247;2021;2;1261247MED;BMATM1A;M1;07:00-09:40;Sexta Feira;100391;ESPECIALISTA
1235BMATM1A;1235BMATM1A1281;BRIGADEIRO;100522;MATE;123;5;1225;2021;2;1261225ES1;BMATM1A;M1;07:00-09:40;Segunda Feira;100522;MESTRE
1237BMATM2A;1237BMATM2A0843;BRIGADEIRO;100446;MATE;123;7;1217;2021;2;1261217ASE;BMATM2A;M2;09:40-12:10;Quinta Feira;100446;MESTRE
1236LMATM1A;1236LMATM1A0698;LIBERDADE;100501;MATE;123;6;1221;2021;2;1261221COM;LMATM1A;M1;07:00-09:40;Segunda Feira;100501;MESTRE
1235BMATM1A;1235BMATM1A0568;BRIGADEIRO;100348;MATE;123;5;1230;2021;2;1261230FÍG;BMATM1A;M1;07:00-09:40;Terça Feira;100348;MESTRE
1231LMATM2A;1231LMATM2A0965;LIBERDADE;100173;MATE;123;1;1250;2021;2;1261250OPT;LMATM2A;M2;09:40-12:10;Sexta Feira;100173;MESTRE
1238LMATN1A;1238LMATN1A0291;LIBERDADE;100740;MATE;123;8;1254;2021;2;1261254TRI;LMATN1A;N1;18:00-20:30;Quarta Feira;100740;ESPECIALISTA
1236BMATN1A;1236BMATN1A1191;BRIGADEIRO;100608;MATE;123;6;1225;2021;2;1261225ES1;BMATN1A;N1;18:00-20:30;Quinta Feira;100608;ESPECIALISTA
1232BMATM1A;1232BMATM1A0267;BRIGADEIRO;100561;MATE;123;2;1223;2021;2;1261223EDI;BMATM1A;M1;07:00-09:40;Quarta Feira;100561;MESTRE
1235BMATN2A;1235BMATN2A0216;BRIGADEIRO;100252;MATE;123;5;1245;2021;2;1261245LED;BMATN2A;N2;20:40-23:10;Quarta Feira;100252;MESTRE
1233BMATM1A;1233BMATM1A0803;BRIGADEIRO;100228;MATE;123;3;1242;2021;2;1261242IAA;BMATM1A;M1;07:00-09:40;Quinta Feira;100228;MESTRE
1237LMATM1A;1237LMATM1A0537;LIBERDADE;100601;MATE;123;7;1232;2021;2;1261232FUP;LMATM1A;M1;07:00-09:40;Terça Feira;100601;ESPECIALISTA
1231BMATM1A;1231BMATM1A0449;BRIGADEIRO;100002;MATE;123;1;1254;2021;2;1261254TRI;BMATM1A;M1;07:00-09:40;Sexta Feira;100002;MESTRE
1237LMATN1A;1237LMATN1A0991;LIBERDADE;100382;MATE;123;7;1213;2021;2;1261213ALG;LMATN1A;N1;18:00-20:30;Sexta Feira;100382;MESTRE
1242LPEDN1A;1242LPEDN1A0307;LIBERDADE;100145;PEDA;124;2;1019;2021;2;502_092_FE;LPEDN1A;N1;18:00-20:30;Quinta Feira;100426;ESPECIALISTA
1242LPEDN1A;1242LPEDN1A0075;LIBERDADE;100145;PEDA;124;2;1020;2021;2;502_092_LP;LPEDN1A;N1;18:00-20:30;Quarta Feira;100584;ESPECIALISTA
1242LPEDN1A;1242LPEDN1A0823;LIBERDADE;100145;PEDA;124;2;1021;2021;2;502_092_PEN;LPEDN1A;N1;18:00-20:30;Terça Feira;100419;ESPECIALISTA
1242LPEDN1A;1242LPEDN1A0848;LIBERDADE;100145;PEDA;124;2;1022;2021;2;502_092_PPI;LPEDN1A;N1;18:00-20:30;Sexta Feira;100408;MESTRE
1242LPEDN1A;1242LPEDN1A1488;LIBERDADE;100145;PEDA;124;2;1023;2021;2;502_092_PE;LPEDN1A;N1;18:00-20:30;Segunda Feira;100489;ESPECIALISTA
1242LPEDN1A;1242LPEDN1A1000;LIBERDADE;100145;PEDA;124;2;1024;2021;2;502_092_TE;LPEDN1A;N1;18:00-20:30;Terça Feira;100329;ESPECIALISTA
1242LPEDN1B;1242LPEDN1B1214;LIBERDADE;100145;PEDA;124;2;1019;2021;2;502_092_FE;LPEDN1B;N1;18:00-20:30;Quinta Feira;100646;ESPECIALISTA
1242LPEDN1B;1242LPEDN1B0697;LIBERDADE;100145;PEDA;124;2;1020;2021;2;502_092_LP;LPEDN1B;N1;18:00-20:30;Segunda Feira;100584;ESPECIALISTA
1242LPEDN1B;1242LPEDN1B0427;LIBERDADE;100145;PEDA;124;2;1021;2021;2;502_092_PEN;LPEDN1B;N1;18:00-20:30;Quarta Feira;100078;ESPECIALISTA
1242LPEDN1B;1242LPEDN1B0364;LIBERDADE;100145;PEDA;124;2;1022;2021;2;502_092_PPI;LPEDN1B;N1;18:00-20:30;Sexta Feira;100413;ESPECIALISTA
1242LPEDN1B;1242LPEDN1B1153;LIBERDADE;100145;PEDA;124;2;1023;2021;2;502_092_PE;LPEDN1B;N1;18:00-20:30;Terça Feira;100489;ESPECIALISTA
1242LPEDN1B;1242LPEDN1B1465;LIBERDADE;100145;PEDA;124;2;1024;2021;2;502_092_TE;LPEDN1B;N1;18:00-20:30;Quarta Feira;100329;ESPECIALISTA
1242LPEDN2A;1242LPEDN2A1297;LIBERDADE;100145;PEDA;124;2;1019;2021;2;502_092_FE;LPEDN2A;N2;20:40-23:10;Terça Feira;100426;ESPECIALISTA
1242LPEDN2A;1242LPEDN2A1244;LIBERDADE;100145;PEDA;124;2;1020;2021;2;502_092_LP;LPEDN2A;N2;20:40-23:10;Quinta Feira;121;MESTRE
1242LPEDN2A;1242LPEDN2A1191;LIBERDADE;100145;PEDA;124;2;1021;2021;2;502_092_PEN;LPEDN2A;N2;20:40-23:10;Quarta Feira;100078;ESPECIALISTA
1242LPEDN2A;1242LPEDN2A0578;LIBERDADE;100145;PEDA;124;2;1022;2021;2;502_092_PPI;LPEDN2A;N2;20:40-23:10;Sexta Feira;100413;ESPECIALISTA
1242LPEDN2A;1242LPEDN2A0273;LIBERDADE;100145;PEDA;124;2;1023;2021;2;502_092_PE;LPEDN2A;N2;20:40-23:10;Segunda Feira;100489;ESPECIALISTA
1242LPEDN2A;1242LPEDN2A0184;LIBERDADE;100145;PEDA;124;2;1024;2021;2;502_092_TE;LPEDN2A;N2;20:40-23:10;Quarta Feira;100329;ESPECIALISTA
1242LPEDN2B;1242LPEDN2B0073;LIBERDADE;100145;PEDA;124;2;1019;2021;2;502_092_FE;LPEDN2B;N2;20:40-23:10;Quarta Feira;100426;ESPECIALISTA
1242LPEDN2B;1242LPEDN2B1092;LIBERDADE;100145;PEDA;124;2;1020;2021;2;502_092_LP;LPEDN2B;N2;20:40-23:10;Segunda Feira;100584;ESPECIALISTA
1242LPEDN2B;1242LPEDN2B0701;LIBERDADE;100145;PEDA;124;2;1021;2021;2;502_092_PEN;LPEDN2B;N2;20:40-23:10;Quinta Feira;100078;ESPECIALISTA
1242LPEDN2B;1242LPEDN2B0427;LIBERDADE;100145;PEDA;124;2;1022;2021;2;502_092_PPI;LPEDN2B;N2;20:40-23:10;Sexta Feira;100426;ESPECIALISTA
1242LPEDN2B;1242LPEDN2B0137;LIBERDADE;100145;PEDA;124;2;1023;2021;2;502_092_PE;LPEDN2B;N2;20:40-23:10;Terça Feira;100489;ESPECIALISTA
1242LPEDN2B;1242LPEDN2B1311;LIBERDADE;100145;PEDA;124;2;1024;2021;2;502_092_TE;LPEDN2B;N2;20:40-23:10;Quinta Feira;100340;MESTRE
1242LPEDN2A;1242LPEDN2A1193;LIBERDADE;100145;PEDA;124;2;1019;2021;2;502_092_FE;LPEDN2A;N2;20:40-23:10;Quinta Feira;100426;ESPECIALISTA
1242LPEDN2A;1242LPEDN2A0894;LIBERDADE;100145;PEDA;124;2;1020;2021;2;502_092_LP;LPEDN2A;N2;20:40-23:10;Quarta Feira;100584;ESPECIALISTA
1242LPEDN2A;1242LPEDN2A0221;LIBERDADE;100145;PEDA;124;2;1021;2021;2;502_092_PEN;LPEDN2A;N2;20:40-23:10;Terça Feira;100419;ESPECIALISTA
1242LPEDN2A;1242LPEDN2A0160;LIBERDADE;100145;PEDA;124;2;1022;2021;2;502_092_PPI;LPEDN2A;N2;20:40-23:10;Sexta Feira;100426;ESPECIALISTA
1242LPEDN2A;1242LPEDN2A1145;LIBERDADE;100145;PEDA;124;2;1023;2021;2;502_092_PE;LPEDN2A;N2;20:40-23:10;Segunda Feira;100703;ESPECIALISTA
1242LPEDN2A;1242LPEDN2A0488;LIBERDADE;100145;PEDA;124;2;1024;2021;2;502_092_TE;LPEDN2A;N2;20:40-23:10;Terça Feira;100329;ESPECIALISTA
1242LPEDNMA;1242LPEDNMA0323;LIBERDADE;100145;PEDA;124;2;1019;2021;2;502_092_FE;LPEDNMA;NM;07:00-12:10;Sábado;100426;ESPECIALISTA
1242LPEDNMA;1242LPEDNMA0827;LIBERDADE;100145;PEDA;124;2;1020;2021;2;502_092_LP;LPEDNMA;NM;07:00-12:10;Sábado;100461;ESPECIALISTA
1242LPEDNMA;1242LPEDNMA1466;LIBERDADE;100145;PEDA;124;2;1021;2021;2;502_092_PEN;LPEDNMA;NM;07:00-12:10;Sábado;100419;ESPECIALISTA
1242LPEDNMA;1242LPEDNMA0555;LIBERDADE;100145;PEDA;124;2;1022;2021;2;502_092_PPI;LPEDNMA;NM;07:00-12:10;Sábado;100078;ESPECIALISTA
1242LPEDNMA;1242LPEDNMA1175;LIBERDADE;100145;PEDA;124;2;1023;2021;2;502_092_PE;LPEDNMA;NM;07:00-12:10;Sábado;100745;ESPECIALISTA
1242LPEDNMA;1242LPEDNMA1567;LIBERDADE;100145;PEDA;124;2;1024;2021;2;502_092_TE;LPEDNMA;NM;07:00-12:10;Sábado;100090;ESPECIALISTA
1242LPEDNMB;1242LPEDNMB1557;LIBERDADE;100145;PEDA;124;2;1019;2021;2;502_092_FE;LPEDNMB;NM;07:00-12:10;Sábado;100509;ESPECIALISTA
1242LPEDNMB;1242LPEDNMB1201;LIBERDADE;100145;PEDA;124;2;1020;2021;2;502_092_LP;LPEDNMB;NM;07:00-12:10;Sábado;100597;MESTRE
1242LPEDNMB;1242LPEDNMB0112;LIBERDADE;100145;PEDA;124;2;1021;2021;2;502_092_PEN;LPEDNMB;NM;07:00-12:10;Sábado;100419;ESPECIALISTA
1242LPEDNMB;1242LPEDNMB1025;LIBERDADE;100145;PEDA;124;2;1022;2021;2;502_092_PPI;LPEDNMB;NM;07:00-12:10;Sábado;100078;ESPECIALISTA
1242LPEDNMB;1242LPEDNMB1189;LIBERDADE;100145;PEDA;124;2;1023;2021;2;502_092_PE;LPEDNMB;NM;07:00-12:10;Sábado;100657;ESPECIALISTA
1242LPEDNMB;1242LPEDNMB0219;LIBERDADE;100145;PEDA;124;2;1024;2021;2;502_092_TE;LPEDNMB;NM;07:00-12:10;Sábado;100090;ESPECIALISTA
1242LPEDNMA;1242LPEDNMA0990;LIBERDADE;100145;PEDA;124;2;1019;2021;2;502_092_FE;LPEDNMA;NM;07:00-12:10;Sábado;100426;ESPECIALISTA
1242LPEDNMA;1242LPEDNMA0566;LIBERDADE;100145;PEDA;124;2;1020;2021;2;502_092_LP;LPEDNMA;NM;07:00-12:10;Sábado;100461;ESPECIALISTA
1242LPEDNMA;1242LPEDNMA1557;LIBERDADE;100145;PEDA;124;2;1021;2021;2;502_092_PEN;LPEDNMA;NM;07:00-12:10;Sábado;100116;MESTRE
1242LPEDNMA;1242LPEDNMA0984;LIBERDADE;100145;PEDA;124;2;1022;2021;2;502_092_PPI;LPEDNMA;NM;07:00-12:10;Sábado;100470;ESPECIALISTA
1242LPEDNMA;1242LPEDNMA0100;LIBERDADE;100145;PEDA;124;2;1023;2021;2;502_092_PE;LPEDNMA;NM;07:00-12:10;Sábado;100703;ESPECIALISTA
1242LPEDNMA;1242LPEDNMA1135;LIBERDADE;100145;PEDA;124;2;1024;2021;2;502_092_TE;LPEDNMA;NM;07:00-12:10;Sábado;100090;ESPECIALISTA
1242BPEDN1A;1242BPEDN1A0820;BRIGADEIRO;100145;PEDA;124;2;1019;2021;2;502_092_FE;BPEDN1A;N1;18:00-20:30;Quarta Feira;100509;ESPECIALISTA
1242BPEDN1A;1242BPEDN1A1139;BRIGADEIRO;100145;PEDA;124;2;1020;2021;2;502_092_LP;BPEDN1A;N1;18:00-20:30;Quinta Feira;100049;ESPECIALISTA
1242BPEDN1A;1242BPEDN1A0568;BRIGADEIRO;100145;PEDA;124;2;1021;2021;2;502_092_PEN;BPEDN1A;N1;18:00-20:30;Segunda Feira;100545;MESTRE
1242BPEDN1A;1242BPEDN1A0158;BRIGADEIRO;100145;PEDA;124;2;1022;2021;2;502_092_PPI;BPEDN1A;N1;18:00-20:30;Sexta Feira;100702;ESPECIALISTA
1242BPEDN1A;1242BPEDN1A0322;BRIGADEIRO;100145;PEDA;124;2;1023;2021;2;502_092_PE;BPEDN1A;N1;18:00-20:30;Terça Feira;100423;MESTRE
1242BPEDN1A;1242BPEDN1A0498;BRIGADEIRO;100145;PEDA;124;2;1024;2021;2;502_092_TE;BPEDN1A;N1;18:00-20:30;Segunda Feira;100072;MESTRE
1242BPEDN1B;1242BPEDN1B0417;BRIGADEIRO;100145;PEDA;124;2;1019;2021;2;502_092_FE;BPEDN1B;N1;18:00-20:30;Terça Feira;100744;MESTRE
1242BPEDN1B;1242BPEDN1B0197;BRIGADEIRO;100145;PEDA;124;2;1020;2021;2;502_092_LP;BPEDN1B;N1;18:00-20:30;Segunda Feira;100049;ESPECIALISTA
1242BPEDN1B;1242BPEDN1B1461;BRIGADEIRO;100145;PEDA;124;2;1021;2021;2;502_092_PEN;BPEDN1B;N1;18:00-20:30;Quarta Feira;100099;ESPECIALISTA
1242BPEDN1B;1242BPEDN1B0421;BRIGADEIRO;100145;PEDA;124;2;1022;2021;2;502_092_PPI;BPEDN1B;N1;18:00-20:30;Sexta Feira;100116;MESTRE
1242BPEDN1B;1242BPEDN1B0680;BRIGADEIRO;100145;PEDA;124;2;1023;2021;2;502_092_PE;BPEDN1B;N1;18:00-20:30;Quinta Feira;100682;ESPECIALISTA
1242BPEDN1B;1242BPEDN1B0529;BRIGADEIRO;100145;PEDA;124;2;1024;2021;2;502_092_TE;BPEDN1B;N1;18:00-20:30;Quarta Feira;100072;MESTRE
1242BPEDNMA;1242BPEDNMA1188;BRIGADEIRO;100145;PEDA;124;2;1019;2021;2;502_092_FE;BPEDNMA;NM;07:00-12:10;Sábado;100509;ESPECIALISTA
1242BPEDNMA;1242BPEDNMA0810;BRIGADEIRO;100145;PEDA;124;2;1020;2021;2;502_092_LP;BPEDNMA;NM;07:00-12:10;Sábado;100049;ESPECIALISTA
1242BPEDNMA;1242BPEDNMA1339;BRIGADEIRO;100145;PEDA;124;2;1021;2021;2;502_092_PEN;BPEDNMA;NM;07:00-12:10;Sábado;100471;DOUTOR
1242BPEDNMA;1242BPEDNMA1328;BRIGADEIRO;100145;PEDA;124;2;1022;2021;2;502_092_PPI;BPEDNMA;NM;07:00-12:10;Sábado;100707;ESPECIALISTA
1242BPEDNMA;1242BPEDNMA0853;BRIGADEIRO;100145;PEDA;124;2;1023;2021;2;502_092_PE;BPEDNMA;NM;07:00-12:10;Sábado;100618;DOUTOR
1242BPEDNMA;1242BPEDNMA1039;BRIGADEIRO;100145;PEDA;124;2;1024;2021;2;502_092_TE;BPEDNMA;NM;07:00-12:10;Sábado;100072;MESTRE
1242BPEDNMB;1242BPEDNMB0634;BRIGADEIRO;100145;PEDA;124;2;1019;2021;2;502_092_FE;BPEDNMB;NM;07:00-12:10;Sábado;100509;ESPECIALISTA
1242BPEDNMB;1242BPEDNMB0607;BRIGADEIRO;100145;PEDA;124;2;1020;2021;2;502_092_LP;BPEDNMB;NM;07:00-12:10;Sábado;100049;ESPECIALISTA
1242BPEDNMB;1242BPEDNMB1367;BRIGADEIRO;100145;PEDA;124;2;1021;2021;2;502_092_PEN;BPEDNMB;NM;07:00-12:10;Sábado;100471;DOUTOR
1242BPEDNMB;1242BPEDNMB0778;BRIGADEIRO;100145;PEDA;124;2;1022;2021;2;502_092_PPI;BPEDNMB;NM;07:00-12:10;Sábado;100702;ESPECIALISTA
1242BPEDNMB;1242BPEDNMB1530;BRIGADEIRO;100145;PEDA;124;2;1023;2021;2;502_092_PE;BPEDNMB;NM;07:00-12:10;Sábado;100618;DOUTOR
1242BPEDNMB;1242BPEDNMB1037;BRIGADEIRO;100145;PEDA;124;2;1024;2021;2;502_092_TE;BPEDNMB;NM;07:00-12:10;Sábado;100072;MESTRE
1242BPEDNMA;1242BPEDNMA1475;BRIGADEIRO;100145;PEDA;124;2;1019;2021;2;502_092_FE;BPEDNMA;NM;07:00-12:10;Sábado;100509;ESPECIALISTA
1242BPEDNMA;1242BPEDNMA0581;BRIGADEIRO;100145;PEDA;124;2;1020;2021;2;502_092_LP;BPEDNMA;NM;07:00-12:10;Sábado;100600;MESTRE
1242BPEDNMA;1242BPEDNMA1064;BRIGADEIRO;100145;PEDA;124;2;1021;2021;2;502_092_PEN;BPEDNMA;NM;07:00-12:10;Sábado;100471;DOUTOR
1242BPEDNMA;1242BPEDNMA0704;BRIGADEIRO;100145;PEDA;124;2;1022;2021;2;502_092_PPI;BPEDNMA;NM;07:00-12:10;Sábado;100702;ESPECIALISTA
1242BPEDNMA;1242BPEDNMA0189;BRIGADEIRO;100145;PEDA;124;2;1023;2021;2;502_092_PE;BPEDNMA;NM;07:00-12:10;Sábado;100703;ESPECIALISTA
1242BPEDNMA;1242BPEDNMA0457;BRIGADEIRO;100145;PEDA;124;2;1024;2021;2;502_092_TE;BPEDNMA;NM;07:00-12:10;Sábado;100072;MESTRE
1242LPEDM1A;1242LPEDM1A1285;LIBERDADE;100145;PEDA;124;2;1019;2021;2;502_092_FE;LPEDM1A;M1;07:00-09:40;Segunda Feira;100426;ESPECIALISTA
1242LPEDM1A;1242LPEDM1A0260;LIBERDADE;100145;PEDA;124;2;1020;2021;2;502_092_LP;LPEDM1A;M1;07:00-09:40;Quinta Feira;100410;MESTRE
1242LPEDM1A;1242LPEDM1A1529;LIBERDADE;100145;PEDA;124;2;1021;2021;2;502_092_PEN;LPEDM1A;M1;07:00-09:40;Quarta Feira;225;DOUTOR
1242LPEDM1A;1242LPEDM1A1466;LIBERDADE;100145;PEDA;124;2;1022;2021;2;502_092_PPI;LPEDM1A;M1;07:00-09:40;Sexta Feira;100408;MESTRE
1242LPEDM1A;1242LPEDM1A1440;LIBERDADE;100145;PEDA;124;2;1023;2021;2;502_092_PE;LPEDM1A;M1;07:00-09:40;Terça Feira;239;DOUTOR
1242LPEDM1A;1242LPEDM1A0957;LIBERDADE;100145;PEDA;124;2;1024;2021;2;502_092_TE;LPEDM1A;M1;07:00-09:40;Quarta Feira;100130;MESTRE
1242LPEDM1B;1242LPEDM1B0251;LIBERDADE;100145;PEDA;124;2;1019;2021;2;502_092_FE;LPEDM1B;M1;07:00-09:40;Terça Feira;100426;ESPECIALISTA
1242LPEDM1B;1242LPEDM1B0261;LIBERDADE;100145;PEDA;124;2;1020;2021;2;502_092_LP;LPEDM1B;M1;07:00-09:40;Segunda Feira;100410;MESTRE
1242LPEDM1B;1242LPEDM1B0631;LIBERDADE;100145;PEDA;124;2;1021;2021;2;502_092_PEN;LPEDM1B;M1;07:00-09:40;Quinta Feira;225;DOUTOR
1242LPEDM1B;1242LPEDM1B0534;LIBERDADE;100145;PEDA;124;2;1022;2021;2;502_092_PPI;LPEDM1B;M1;07:00-09:40;Sexta Feira;100116;MESTRE
1242LPEDM1B;1242LPEDM1B1317;LIBERDADE;100145;PEDA;124;2;1023;2021;2;502_092_PE;LPEDM1B;M1;07:00-09:40;Quarta Feira;100574;ESPECIALISTA
1242LPEDM1B;1242LPEDM1B0873;LIBERDADE;100145;PEDA;124;2;1024;2021;2;502_092_TE;LPEDM1B;M1;07:00-09:40;Quinta Feira;100072;MESTRE
1242LPEDM2A;1242LPEDM2A1162;LIBERDADE;100145;PEDA;124;2;1019;2021;2;502_092_FE;LPEDM2A;M2;09:40-12:10;Segunda Feira;100426;ESPECIALISTA
1242LPEDM2A;1242LPEDM2A0280;LIBERDADE;100145;PEDA;124;2;1020;2021;2;502_092_LP;LPEDM2A;M2;09:40-12:10;Quinta Feira;100410;MESTRE
1242LPEDM2A;1242LPEDM2A0289;LIBERDADE;100145;PEDA;124;2;1021;2021;2;502_092_PEN;LPEDM2A;M2;09:40-12:10;Quarta Feira;225;DOUTOR
1242LPEDM2A;1242LPEDM2A0308;LIBERDADE;100145;PEDA;124;2;1022;2021;2;502_092_PPI;LPEDM2A;M2;09:40-12:10;Sexta Feira;239;DOUTOR
1242LPEDM2A;1242LPEDM2A0901;LIBERDADE;100145;PEDA;124;2;1023;2021;2;502_092_PE;LPEDM2A;M2;09:40-12:10;Terça Feira;239;DOUTOR
1242LPEDM2A;1242LPEDM2A0240;LIBERDADE;100145;PEDA;124;2;1024;2021;2;502_092_TE;LPEDM2A;M2;09:40-12:10;Quarta Feira;100130;MESTRE
1242LPEDM2B;1242LPEDM2B0440;LIBERDADE;100145;PEDA;124;2;1019;2021;2;502_092_FE;LPEDM2B;M2;09:40-12:10;Terça Feira;100426;ESPECIALISTA
1242LPEDM2B;1242LPEDM2B0659;LIBERDADE;100145;PEDA;124;2;1020;2021;2;502_092_LP;LPEDM2B;M2;09:40-12:10;Segunda Feira;100410;MESTRE
1242LPEDM2B;1242LPEDM2B0655;LIBERDADE;100145;PEDA;124;2;1021;2021;2;502_092_PEN;LPEDM2B;M2;09:40-12:10;Quinta Feira;225;DOUTOR
1242LPEDM2B;1242LPEDM2B1568;LIBERDADE;100145;PEDA;124;2;1022;2021;2;502_092_PPI;LPEDM2B;M2;09:40-12:10;Sexta Feira;100116;MESTRE
1242LPEDM2B;1242LPEDM2B0993;LIBERDADE;100145;PEDA;124;2;1023;2021;2;502_092_PE;LPEDM2B;M2;09:40-12:10;Quarta Feira;100574;ESPECIALISTA
1242LPEDM2B;1242LPEDM2B1164;LIBERDADE;100145;PEDA;124;2;1024;2021;2;502_092_TE;LPEDM2B;M2;09:40-12:10;Quinta Feira;100072;MESTRE
1242LPEDNMA;1242LPEDNMA0627;LIBERDADE;100145;PEDA;124;2;1019;2021;2;502_092_FE;LPEDNMA;NM;07:00-12:10;Sábado;100696;MESTRE
1242LPEDNMA;1242LPEDNMA0388;LIBERDADE;100145;PEDA;124;2;1020;2021;2;502_092_LP;LPEDNMA;NM;07:00-12:10;Sábado;100408;MESTRE
1242LPEDNMA;1242LPEDNMA0546;LIBERDADE;100145;PEDA;124;2;1021;2021;2;502_092_PEN;LPEDNMA;NM;07:00-12:10;Sábado;100545;MESTRE
1242LPEDNMA;1242LPEDNMA1252;LIBERDADE;100145;PEDA;124;2;1022;2021;2;502_092_PPI;LPEDNMA;NM;07:00-12:10;Sábado;100574;ESPECIALISTA
1242LPEDNMA;1242LPEDNMA0951;LIBERDADE;100145;PEDA;124;2;1023;2021;2;502_092_PE;LPEDNMA;NM;07:00-12:10;Sábado;100574;ESPECIALISTA
1242LPEDNMA;1242LPEDNMA0047;LIBERDADE;100145;PEDA;124;2;1024;2021;2;502_092_TE;LPEDNMA;NM;07:00-12:10;Sábado;100130;MESTRE
1242BPEDM1A;1242BPEDM1A0793;BRIGADEIRO;100145;PEDA;124;2;1019;2021;2;502_092_FE;BPEDM1A;M1;07:00-09:40;Quinta Feira;100646;ESPECIALISTA
1242BPEDM1A;1242BPEDM1A0218;BRIGADEIRO;100145;PEDA;124;2;1020;2021;2;502_092_LP;BPEDM1A;M1;07:00-09:40;Terça Feira;100231;ESPECIALISTA
1242BPEDM1A;1242BPEDM1A1256;BRIGADEIRO;100145;PEDA;124;2;1021;2021;2;502_092_PEN;BPEDM1A;M1;07:00-09:40;Quarta Feira;100116;MESTRE
1242BPEDM1A;1242BPEDM1A0367;BRIGADEIRO;100145;PEDA;124;2;1022;2021;2;502_092_PPI;BPEDM1A;M1;07:00-09:40;Sexta Feira;100231;ESPECIALISTA
1242BPEDM1A;1242BPEDM1A0091;BRIGADEIRO;100145;PEDA;124;2;1023;2021;2;502_092_PE;BPEDM1A;M1;07:00-09:40;Segunda Feira;100413;ESPECIALISTA
1242BPEDM1A;1242BPEDM1A0825;BRIGADEIRO;100145;PEDA;124;2;1024;2021;2;502_092_TE;BPEDM1A;M1;07:00-09:40;Quarta Feira;100315;ESPECIALISTA
1242BPEDM1B;1242BPEDM1B1408;BRIGADEIRO;100145;PEDA;124;2;1019;2021;2;502_092_FE;BPEDM1B;M1;07:00-09:40;Segunda Feira;100754;MESTRE
1242BPEDM1B;1242BPEDM1B0774;BRIGADEIRO;100145;PEDA;124;2;1020;2021;2;502_092_LP;BPEDM1B;M1;07:00-09:40;Quinta Feira;100191;ESPECIALISTA
1242BPEDM1B;1242BPEDM1B1067;BRIGADEIRO;100145;PEDA;124;2;1021;2021;2;502_092_PEN;BPEDM1B;M1;07:00-09:40;Quarta Feira;100116;MESTRE
1242BPEDM1B;1242BPEDM1B1456;BRIGADEIRO;100145;PEDA;124;2;1022;2021;2;502_092_PPI;BPEDM1B;M1;07:00-09:40;Sexta Feira;100231;ESPECIALISTA
1242BPEDM1B;1242BPEDM1B1524;BRIGADEIRO;100145;PEDA;124;2;1023;2021;2;502_092_PE;BPEDM1B;M1;07:00-09:40;Terça Feira;100413;ESPECIALISTA
1242BPEDM1B;1242BPEDM1B0401;BRIGADEIRO;100145;PEDA;124;2;1024;2021;2;502_092_TE;BPEDM1B;M1;07:00-09:40;Quarta Feira;100329;ESPECIALISTA
1242BPEDN1A;1242BPEDN1A0347;BRIGADEIRO;100145;PEDA;124;2;1019;2021;2;502_092_FE;BPEDN1A;N1;18:00-20:30;Terça Feira;100509;ESPECIALISTA
