chavematricula;codmaricula;ra;codcurso;serie;codturno;codunidade;unidade;codturma;siglaturno;tipocurso;datamatricula;coddisciplina;sigladisciplina;status
07254BBDDM2A;1275BBDDM2A;105044;127;5;4;2;BRIGADEIRO;BBDDM2A;M2;TECNOLOGICO;12/06/21;9999;Matricula;Cancelado
07255BENCM1A;1368BENCM1A;105045;136;8;3;2;BRIGADEIRO;BENCM1A;M1;ENGENHARIA;26/07/21;9999;Matricula;Cancelado
07256BLICN1A;1381BLICN1A;105046;138;1;1;2;BRIGADEIRO;BLICN1A;N1;LICENCIATURA;16/06/21;9999;Matricula;Trancado
07257BSIDM1A;1351BSIDM1A;105047;135;1;3;2;BRIGADEIRO;BSIDM1A;M1;TECNOLOGICO;19/06/21;9999;Matricula;Trancado
07258BMATN1A;1233BMATN1A;105048;123;3;1;2;BRIGADEIRO;BMATN1A;N1;BACHARELADO;16/07/21;9999;Matricula;Cancelado
07259BMATM2A;1231BMATM2A;105049;123;1;4;2;BRIGADEIRO;BMATM2A;M2;BACHARELADO;20/07/21;1220;1261220CÁA;Ativo
07260BCCTN1A;1224BCCTN1A;105050;122;4;1;2;BRIGADEIRO;BCCTN1A;N1;BACHARELADO;03/07/21;9999;Matricula;Trancado
07261LREDM1A;1324LREDM1A;105051;132;4;3;1;LIBERDADE;LREDM1A;M1;TECNOLOGICO;12/06/21;1088;821D_092_PPI;Ativo
07262LREDM1A;1324LREDM1A;105051;132;4;3;1;LIBERDADE;LREDM1A;M1;TECNOLOGICO;12/06/21;1089;821D_092_SIER;Ativo
07263LREDM1A;1324LREDM1A;105051;132;4;3;1;LIBERDADE;LREDM1A;M1;TECNOLOGICO;12/06/21;1090;821D_092_TGMAD;Ativo
07264LREDM1A;1324LREDM1A;105051;132;4;3;1;LIBERDADE;LREDM1A;M1;TECNOLOGICO;12/06/21;1091;821D_092_TRGIE;Ativo
07265LLICN2A;1384LLICN2A;105052;138;4;2;1;LIBERDADE;LLICN2A;N2;LICENCIATURA;16/06/21;9999;Matricula;Cancelado
07266LICCM1A;1303LICCM1A;105053;130;3;3;1;LIBERDADE;LICCM1A;M1;TECNOLOGICO;14/07/21;9999;Matricula;Cancelado
07267LLICM1A;1386LLICM1A;105054;138;6;3;1;LIBERDADE;LLICM1A;M1;LICENCIATURA;29/06/21;9999;Matricula;Concluido
07268BCCTM1A;1221BCCTM1A;105055;122;1;3;2;BRIGADEIRO;BCCTM1A;M1;BACHARELADO;11/07/21;9999;Matricula;Cancelado
07269LBDIN2A;1284LBDIN2A;105056;128;4;2;1;LIBERDADE;LBDIN2A;N2;TECNOLOGICO;17/07/21;9999;Matricula;Trancado
07270LPEDM2A;1243LPEDM2A;105057;124;3;4;1;LIBERDADE;LPEDM2A;M2;BACHARELADO;19/06/21;1031;503_092_EI;Ativo
07271LPEDM2A;1243LPEDM2A;105057;124;3;4;1;LIBERDADE;LPEDM2A;M2;BACHARELADO;19/06/21;1032;503_092_LI;Ativo
07272LPEDM2A;1243LPEDM2A;105057;124;3;4;1;LIBERDADE;LPEDM2A;M2;BACHARELADO;19/06/21;1033;503_092_PE;Ativo
07273LPEDM2A;1243LPEDM2A;105057;124;3;4;1;LIBERDADE;LPEDM2A;M2;BACHARELADO;19/06/21;1034;503_092_PPI;Ativo
07274LPEDM2A;1243LPEDM2A;105057;124;3;4;1;LIBERDADE;LPEDM2A;M2;BACHARELADO;19/06/21;1035;503_092_PD;Ativo
07275LPEDM2A;1243LPEDM2A;105057;124;3;4;1;LIBERDADE;LPEDM2A;M2;BACHARELADO;19/06/21;1036;503_092_TE;Ativo
07276BSISN2A;1254BSISN2A;105058;125;4;2;2;BRIGADEIRO;BSISN2A;N2;BACHARELADO;13/06/21;9999;Matricula;Concluido
07277LREDN2A;1323LREDN2A;105059;132;3;2;1;LIBERDADE;LREDN2A;N2;TECNOLOGICO;22/07/21;9999;Matricula;Concluido
07278BSISN2A;1253BSISN2A;105060;125;3;2;2;BRIGADEIRO;BSISN2A;N2;BACHARELADO;29/06/21;9999;Matricula;Cancelado
07279LENCM2A;1364LENCM2A;105061;136;4;4;1;LIBERDADE;LENCM2A;M2;ENGENHARIA;08/07/21;9999;Matricula;Cancelado
07280LREDN2A;1324LREDN2A;105062;132;4;2;1;LIBERDADE;LREDN2A;N2;TECNOLOGICO;06/06/21;1088;821D_092_PPI;Ativo
07281LREDN2A;1324LREDN2A;105062;132;4;2;1;LIBERDADE;LREDN2A;N2;TECNOLOGICO;06/06/21;1089;821D_092_SIER;Ativo
07282LREDN2A;1324LREDN2A;105062;132;4;2;1;LIBERDADE;LREDN2A;N2;TECNOLOGICO;06/06/21;1090;821D_092_TGMAD;Ativo
07283LREDN2A;1324LREDN2A;105062;132;4;2;1;LIBERDADE;LREDN2A;N2;TECNOLOGICO;06/06/21;1091;821D_092_TRGIE;Ativo
07284LSGIN2A;1341LSGIN2A;105063;134;1;2;1;LIBERDADE;LSGIN2A;N2;TECNOLOGICO;27/07/21;9999;Matricula;Trancado
07285BICCN1A;1305BICCN1A;105064;130;5;1;2;BRIGADEIRO;BICCN1A;N1;TECNOLOGICO;11/07/21;9999;Matricula;Cancelado
07286BCCTM1A;1227BCCTM1A;105065;122;7;3;2;BRIGADEIRO;BCCTM1A;M1;BACHARELADO;03/07/21;9999;Matricula;Concluido
07287BBDDM2A;1274BBDDM2A;105066;127;4;4;2;BRIGADEIRO;BBDDM2A;M2;TECNOLOGICO;16/06/21;9999;Matricula;Cancelado
07288LPEDN2A;1247LPEDN2A;105067;124;7;2;1;LIBERDADE;LPEDN2A;N2;BACHARELADO;16/06/21;1058;507_081_APMD;Ativo
07289LPEDN2A;1247LPEDN2A;105067;124;7;2;1;LIBERDADE;LPEDN2A;N2;BACHARELADO;16/06/21;1059;507_081_FI;Ativo
07290LPEDN2A;1247LPEDN2A;105067;124;7;2;1;LIBERDADE;LPEDN2A;N2;BACHARELADO;16/06/21;1060;507_081_MA;Ativo
07291LPEDN2A;1247LPEDN2A;105067;124;7;2;1;LIBERDADE;LPEDN2A;N2;BACHARELADO;16/06/21;1061;507_081_MEH;Ativo
07292LPEDN2A;1247LPEDN2A;105067;124;7;2;1;LIBERDADE;LPEDN2A;N2;BACHARELADO;16/06/21;1062;507_081_TCC;Ativo
07293LPEDN2A;1247LPEDN2A;105067;124;7;2;1;LIBERDADE;LPEDN2A;N2;BACHARELADO;16/06/21;1063;507_081_PPI;Ativo
07294BJGDN1A;1313BJGDN1A;105068;131;3;1;2;BRIGADEIRO;BJGDN1A;N1;TECNOLOGICO;28/06/21;9999;Matricula;Concluido
07295LMATN2A;1231LMATN2A;105069;123;1;2;1;LIBERDADE;LMATN2A;N2;BACHARELADO;20/07/21;1245;1261245LED;Ativo
07296BLIPM2A;1375BLIPM2A;105070;137;5;4;2;BRIGADEIRO;BLIPM2A;M2;LICENCIATURA;30/07/21;9999;Matricula;Concluido
07297LICCM2A;1301LICCM2A;105071;130;1;4;1;LIBERDADE;LICCM2A;M2;TECNOLOGICO;30/07/21;9999;Matricula;Concluido
07298LSIDN1A;1353LSIDN1A;105072;135;3;1;1;LIBERDADE;LSIDN1A;N1;TECNOLOGICO;29/07/21;9999;Matricula;Trancado
07299BREDN1A;1325BREDN1A;105073;132;5;1;2;BRIGADEIRO;BREDN1A;N1;TECNOLOGICO;19/06/21;9999;Matricula;Trancado
07300LSGIM2A;1345LSGIM2A;105074;134;5;4;1;LIBERDADE;LSGIM2A;M2;TECNOLOGICO;08/06/21;9999;Matricula;Trancado
07301BADSM1A;1264BADSM1A;105075;126;4;3;2;BRIGADEIRO;BADSM1A;M1;TECNOLOGICO;09/06/21;9999;Matricula;Concluido
07302LMATM2A;1232LMATM2A;105076;123;2;4;1;LIBERDADE;LMATM2A;M2;BACHARELADO;13/06/21;1231;1261231FDV;Ativo
07303LPEDN1A;1246LPEDN1A;105077;124;6;1;1;LIBERDADE;LPEDN1A;N1;BACHARELADO;20/06/21;1047;506_081_AA;Ativo
07304LPEDN1A;1246LPEDN1A;105077;124;6;1;1;LIBERDADE;LPEDN1A;N1;BACHARELADO;20/06/21;1048;506_081_MEC;Ativo
07305LPEDN1A;1246LPEDN1A;105077;124;6;1;1;LIBERDADE;LPEDN1A;N1;BACHARELADO;20/06/21;1049;506_081_MEG;Ativo
07306LPEDN1A;1246LPEDN1A;105077;124;6;1;1;LIBERDADE;LPEDN1A;N1;BACHARELADO;20/06/21;1050;506_081_MEM;Ativo
07307LPEDN1A;1246LPEDN1A;105077;124;6;1;1;LIBERDADE;LPEDN1A;N1;BACHARELADO;20/06/21;1051;506_081_TCC;Ativo
07308LPEDN1A;1246LPEDN1A;105077;124;6;1;1;LIBERDADE;LPEDN1A;N1;BACHARELADO;20/06/21;1052;506_081_PPI;Ativo
07309LSECN2A;1332LSECN2A;105078;133;2;2;1;LIBERDADE;LSECN2A;N2;TECNOLOGICO;06/07/21;9999;Matricula;Trancado
07310BSGIN2A;1341BSGIN2A;105079;134;1;2;2;BRIGADEIRO;BSGIN2A;N2;TECNOLOGICO;23/07/21;1168;701_092_AP;Ativo
07311BSGIN2A;1341BSGIN2A;105079;134;1;2;2;BRIGADEIRO;BSGIN2A;N2;TECNOLOGICO;23/07/21;1169;701_092_IB;Ativo
07312BSGIN2A;1341BSGIN2A;105079;134;1;2;2;BRIGADEIRO;BSGIN2A;N2;TECNOLOGICO;23/07/21;1170;701_092_LP;Ativo
07313BSGIN2A;1341BSGIN2A;105079;134;1;2;2;BRIGADEIRO;BSGIN2A;N2;TECNOLOGICO;23/07/21;1171;701_092_M;Ativo
07314BSGIN2A;1341BSGIN2A;105079;134;1;2;2;BRIGADEIRO;BSGIN2A;N2;TECNOLOGICO;23/07/21;1172;701_092_PPI;Ativo
07315LLICM2A;1385LLICM2A;105080;138;5;4;1;LIBERDADE;LLICM2A;M2;LICENCIATURA;18/06/21;9999;Matricula;Trancado
07316BPEDN2A;1247BPEDN2A;105081;124;7;2;2;BRIGADEIRO;BPEDN2A;N2;BACHARELADO;18/06/21;1058;507_081_APMD;Ativo
07317BPEDN2A;1247BPEDN2A;105081;124;7;2;2;BRIGADEIRO;BPEDN2A;N2;BACHARELADO;18/06/21;1059;507_081_FI;Ativo
07318BPEDN2A;1247BPEDN2A;105081;124;7;2;2;BRIGADEIRO;BPEDN2A;N2;BACHARELADO;18/06/21;1060;507_081_MA;Ativo
07319BPEDN2A;1247BPEDN2A;105081;124;7;2;2;BRIGADEIRO;BPEDN2A;N2;BACHARELADO;18/06/21;1061;507_081_MEH;Ativo
07320BPEDN2A;1247BPEDN2A;105081;124;7;2;2;BRIGADEIRO;BPEDN2A;N2;BACHARELADO;18/06/21;1062;507_081_TCC;Ativo
07321BPEDN2A;1247BPEDN2A;105081;124;7;2;2;BRIGADEIRO;BPEDN2A;N2;BACHARELADO;18/06/21;1063;507_081_PPI;Ativo
07322BLIPN2A;1375BLIPN2A;105082;137;5;2;2;BRIGADEIRO;BLIPN2A;N2;LICENCIATURA;20/07/21;9999;Matricula;Concluido
07323LCCPM1A;1214LCCPM1A;105083;121;4;3;1;LIBERDADE;LCCPM1A;M1;BACHARELADO;14/06/21;9999;Matricula;Concluido
07324BSIDN2A;1351BSIDN2A;105084;135;1;2;2;BRIGADEIRO;BSIDN2A;N2;TECNOLOGICO;30/07/21;9999;Matricula;Cancelado
07325LENCM2A;1365LENCM2A;105085;136;5;4;1;LIBERDADE;LENCM2A;M2;ENGENHARIA;13/06/21;9999;Matricula;Concluido
07326BJGDM1A;1312BJGDM1A;105086;131;2;3;2;BRIGADEIRO;BJGDM1A;M1;TECNOLOGICO;01/07/21;9999;Matricula;Cancelado
07327BBLCN1A;1291BBLCN1A;105087;129;1;1;2;BRIGADEIRO;BBLCN1A;N1;TECNOLOGICO;02/06/21;9999;Matricula;Trancado
07328BCCPM1A;1211BCCPM1A;105088;121;1;3;2;BRIGADEIRO;BCCPM1A;M1;BACHARELADO;08/07/21;9999;Matricula;Cancelado
07329LBLCN2A;1292LBLCN2A;105089;129;2;2;1;LIBERDADE;LBLCN2A;N2;TECNOLOGICO;30/06/21;9999;Matricula;Cancelado
07330LPEDM2A;1243LPEDM2A;105090;124;3;4;1;LIBERDADE;LPEDM2A;M2;BACHARELADO;10/06/21;1031;503_092_EI;Ativo
07331LPEDM2A;1243LPEDM2A;105090;124;3;4;1;LIBERDADE;LPEDM2A;M2;BACHARELADO;10/06/21;1032;503_092_LI;Ativo
07332LPEDM2A;1243LPEDM2A;105090;124;3;4;1;LIBERDADE;LPEDM2A;M2;BACHARELADO;10/06/21;1033;503_092_PE;Ativo
07333LPEDM2A;1243LPEDM2A;105090;124;3;4;1;LIBERDADE;LPEDM2A;M2;BACHARELADO;10/06/21;1034;503_092_PPI;Ativo
07334LPEDM2A;1243LPEDM2A;105090;124;3;4;1;LIBERDADE;LPEDM2A;M2;BACHARELADO;10/06/21;1035;503_092_PD;Ativo
07335LPEDM2A;1243LPEDM2A;105090;124;3;4;1;LIBERDADE;LPEDM2A;M2;BACHARELADO;10/06/21;1036;503_092_TE;Ativo
07336BICCN2A;1304BICCN2A;105091;130;4;2;2;BRIGADEIRO;BICCN2A;N2;TECNOLOGICO;14/06/21;9999;Matricula;Concluido
07337BSECM1A;1332BSECM1A;105092;133;2;3;2;BRIGADEIRO;BSECM1A;M1;TECNOLOGICO;27/07/21;9999;Matricula;Trancado
07338BICCM1A;1304BICCM1A;105093;130;4;3;2;BRIGADEIRO;BICCM1A;M1;TECNOLOGICO;03/07/21;9999;Matricula;Cancelado
07339BREDM1A;1323BREDM1A;105094;132;3;3;2;BRIGADEIRO;BREDM1A;M1;TECNOLOGICO;18/06/21;9999;Matricula;Trancado
07340BPEDM1A;1242BPEDM1A;105095;124;2;3;2;BRIGADEIRO;BPEDM1A;M1;BACHARELADO;20/07/21;1019;502_092_FE;Ativo
07341BPEDM1A;1242BPEDM1A;105095;124;2;3;2;BRIGADEIRO;BPEDM1A;M1;BACHARELADO;20/07/21;1020;502_092_LP;Ativo
07342BPEDM1A;1242BPEDM1A;105095;124;2;3;2;BRIGADEIRO;BPEDM1A;M1;BACHARELADO;20/07/21;1021;502_092_PEN;Ativo
07343BPEDM1A;1242BPEDM1A;105095;124;2;3;2;BRIGADEIRO;BPEDM1A;M1;BACHARELADO;20/07/21;1022;502_092_PPI;Ativo
07344BPEDM1A;1242BPEDM1A;105095;124;2;3;2;BRIGADEIRO;BPEDM1A;M1;BACHARELADO;20/07/21;1023;502_092_PE;Ativo
07345BPEDM1A;1242BPEDM1A;105095;124;2;3;2;BRIGADEIRO;BPEDM1A;M1;BACHARELADO;20/07/21;1024;502_092_TE;Ativo
07346BSISN2A;1252BSISN2A;105096;125;2;2;2;BRIGADEIRO;BSISN2A;N2;BACHARELADO;21/07/21;9999;Matricula;Cancelado
07347LBLCM2A;1295LBLCM2A;105097;129;5;4;1;LIBERDADE;LBLCM2A;M2;TECNOLOGICO;28/06/21;9999;Matricula;Cancelado
07348LCCTN1A;1224LCCTN1A;105098;122;4;1;1;LIBERDADE;LCCTN1A;N1;BACHARELADO;14/06/21;676;304_081_CPO;Ativo
07349LCCTN1A;1224LCCTN1A;105098;122;4;1;1;LIBERDADE;LCCTN1A;N1;BACHARELADO;14/06/21;677;304_081_E;Ativo
07350LCCTN1A;1224LCCTN1A;105098;122;4;1;1;LIBERDADE;LCCTN1A;N1;BACHARELADO;14/06/21;678;304_081_FE;Ativo
07351LCCTN1A;1224LCCTN1A;105098;122;4;1;1;LIBERDADE;LCCTN1A;N1;BACHARELADO;14/06/21;679;304_081_LT;Ativo
07352LCCTN1A;1224LCCTN1A;105098;122;4;1;1;LIBERDADE;LCCTN1A;N1;BACHARELADO;14/06/21;680;304_081_PPI;Ativo
07353LCCTN1A;1224LCCTN1A;105098;122;4;1;1;LIBERDADE;LCCTN1A;N1;BACHARELADO;14/06/21;681;304_081_PO;Ativo
07354LREDM2A;1323LREDM2A;105099;132;3;4;1;LIBERDADE;LREDM2A;M2;TECNOLOGICO;14/07/21;9999;Matricula;Trancado
07355LSISM2A;1256LSISM2A;105100;125;6;4;1;LIBERDADE;LSISM2A;M2;BACHARELADO;09/07/21;9999;Matricula;Concluido
07356LBDIN2A;1282LBDIN2A;105101;128;2;2;1;LIBERDADE;LBDIN2A;N2;TECNOLOGICO;29/06/21;9999;Matricula;Concluido
07357LCCTM2A;1225LCCTM2A;105102;122;5;4;1;LIBERDADE;LCCTM2A;M2;BACHARELADO;28/07/21;9999;Matricula;Cancelado
07358LCCPN2A;1217LCCPN2A;105103;121;7;2;1;LIBERDADE;LCCPN2A;N2;BACHARELADO;21/06/21;9999;Matricula;Concluido
07359BSISM1A;1251BSISM1A;105104;125;1;3;2;BRIGADEIRO;BSISM1A;M1;BACHARELADO;28/07/21;9999;Matricula;Concluido
07360LBDDN2A;1273LBDDN2A;105105;127;3;2;1;LIBERDADE;LBDDN2A;N2;TECNOLOGICO;21/07/21;9999;Matricula;Trancado
07361BSISN1A;1258BSISN1A;105106;125;8;1;2;BRIGADEIRO;BSISN1A;N1;BACHARELADO;24/06/21;9999;Matricula;Trancado
07362BLICM1A;1382BLICM1A;105107;138;2;3;2;BRIGADEIRO;BLICM1A;M1;LICENCIATURA;17/06/21;9999;Matricula;Concluido
07363LCCPN1A;1217LCCPN1A;105108;121;7;1;1;LIBERDADE;LCCPN1A;N1;BACHARELADO;25/06/21;9999;Matricula;Cancelado
07364BPEDN2A;1247BPEDN2A;105109;124;7;2;2;BRIGADEIRO;BPEDN2A;N2;BACHARELADO;28/06/21;1058;507_081_APMD;Ativo
07365BPEDN2A;1247BPEDN2A;105109;124;7;2;2;BRIGADEIRO;BPEDN2A;N2;BACHARELADO;28/06/21;1059;507_081_FI;Ativo
07366BPEDN2A;1247BPEDN2A;105109;124;7;2;2;BRIGADEIRO;BPEDN2A;N2;BACHARELADO;28/06/21;1060;507_081_MA;Ativo
07367BPEDN2A;1247BPEDN2A;105109;124;7;2;2;BRIGADEIRO;BPEDN2A;N2;BACHARELADO;28/06/21;1061;507_081_MEH;Ativo
07368BPEDN2A;1247BPEDN2A;105109;124;7;2;2;BRIGADEIRO;BPEDN2A;N2;BACHARELADO;28/06/21;1062;507_081_TCC;Ativo
07369BPEDN2A;1247BPEDN2A;105109;124;7;2;2;BRIGADEIRO;BPEDN2A;N2;BACHARELADO;28/06/21;1063;507_081_PPI;Ativo
07370LICCN2A;1301LICCN2A;105110;130;1;2;1;LIBERDADE;LICCN2A;N2;TECNOLOGICO;27/07/21;9999;Matricula;Trancado
07371LJGDN1A;1312LJGDN1A;105111;131;2;1;1;LIBERDADE;LJGDN1A;N1;TECNOLOGICO;04/06/21;9999;Matricula;Trancado
07372LICCM2A;1302LICCM2A;105112;130;2;4;1;LIBERDADE;LICCM2A;M2;TECNOLOGICO;07/07/21;9999;Matricula;Cancelado
07373BADMN2A;1208BADMN2A;105113;120;8;2;2;BRIGADEIRO;BADMN2A;N2;BACHARELADO;29/06/21;547;108_081_EC;Ativo
07374BADMN2A;1208BADMN2A;105113;120;8;2;2;BRIGADEIRO;BADMN2A;N2;BACHARELADO;29/06/21;548;108_081_FC;Ativo
07375BADMN2A;1208BADMN2A;105113;120;8;2;2;BRIGADEIRO;BADMN2A;N2;BACHARELADO;29/06/21;554;108_081_JE;Ativo
07376BADMN2A;1208BADMN2A;105113;120;8;2;2;BRIGADEIRO;BADMN2A;N2;BACHARELADO;29/06/21;550;108_081_M;Ativo
07377BADMN2A;1208BADMN2A;105113;120;8;2;2;BRIGADEIRO;BADMN2A;N2;BACHARELADO;29/06/21;555;108_081_PN;Ativo
07378BADMN2A;1208BADMN2A;105113;120;8;2;2;BRIGADEIRO;BADMN2A;N2;BACHARELADO;29/06/21;553;108_081_TCC;Ativo
07379BREDN1A;1324BREDN1A;105114;132;4;1;2;BRIGADEIRO;BREDN1A;N1;TECNOLOGICO;13/06/21;9999;Matricula;Concluido
07380BSGIN2A;1343BSGIN2A;105115;134;3;2;2;BRIGADEIRO;BSGIN2A;N2;TECNOLOGICO;27/07/21;9999;Matricula;Cancelado
07381LADMM2A;1205LADMM2A;105116;120;5;4;1;LIBERDADE;LADMM2A;M2;BACHARELADO;13/06/21;9999;Matricula;Trancado
07382LADMM1A;1206LADMM1A;105117;120;6;3;1;LIBERDADE;LADMM1A;M1;BACHARELADO;09/07/21;532;106_081_FC;Ativo
07383LADMM1A;1206LADMM1A;105117;120;6;3;1;LIBERDADE;LADMM1A;M1;BACHARELADO;09/07/21;538;106_081_GPE;Ativo
07384LADMM1A;1206LADMM1A;105117;120;6;3;1;LIBERDADE;LADMM1A;M1;BACHARELADO;09/07/21;534;106_081_LE;Ativo
07385LADMM1A;1206LADMM1A;105117;120;6;3;1;LIBERDADE;LADMM1A;M1;BACHARELADO;09/07/21;535;106_081_M;Ativo
07386LADMM1A;1206LADMM1A;105117;120;6;3;1;LIBERDADE;LADMM1A;M1;BACHARELADO;09/07/21;536;106_081_MF;Ativo
07387LADMM1A;1206LADMM1A;105117;120;6;3;1;LIBERDADE;LADMM1A;M1;BACHARELADO;09/07/21;539;106_081_PPIN;Ativo
07388LENCN2A;1363LENCN2A;105118;136;3;2;1;LIBERDADE;LENCN2A;N2;ENGENHARIA;22/06/21;9999;Matricula;Trancado
07389BPEDM2A;1248BPEDM2A;105119;124;8;4;2;BRIGADEIRO;BPEDM2A;M2;BACHARELADO;29/07/21;9999;Matricula;Trancado
07390BLICN2A;1383BLICN2A;105120;138;3;2;2;BRIGADEIRO;BLICN2A;N2;LICENCIATURA;03/06/21;9999;Matricula;Cancelado
07391BCCTN1A;1227BCCTN1A;105121;122;7;1;2;BRIGADEIRO;BCCTN1A;N1;BACHARELADO;10/07/21;9999;Matricula;Trancado
07392BREDN2A;1321BREDN2A;105122;132;1;2;2;BRIGADEIRO;BREDN2A;N2;TECNOLOGICO;19/07/21;9999;Matricula;Cancelado
07393LICCN2A;1304LICCN2A;105123;130;4;2;1;LIBERDADE;LICCN2A;N2;TECNOLOGICO;03/06/21;9999;Matricula;Cancelado
07394LCCTM1A;1223LCCTM1A;105124;122;3;3;1;LIBERDADE;LCCTM1A;M1;BACHARELADO;02/06/21;9999;Matricula;Concluido
07395LBLCN2A;1291LBLCN2A;105125;129;1;2;1;LIBERDADE;LBLCN2A;N2;TECNOLOGICO;23/06/21;9999;Matricula;Cancelado
07396LADSM1A;1262LADSM1A;105126;126;2;3;1;LIBERDADE;LADSM1A;M1;TECNOLOGICO;19/06/21;9999;Matricula;Concluido
07397BBDDN1A;1272BBDDN1A;105127;127;2;1;2;BRIGADEIRO;BBDDN1A;N1;TECNOLOGICO;07/07/21;9999;Matricula;Cancelado
07398BJGDN1A;1311BJGDN1A;105128;131;1;1;2;BRIGADEIRO;BJGDN1A;N1;TECNOLOGICO;26/07/21;1168;701_092_AP;Ativo
07399BJGDN1A;1311BJGDN1A;105128;131;1;1;2;BRIGADEIRO;BJGDN1A;N1;TECNOLOGICO;26/07/21;1169;701_092_IB;Ativo
07400BJGDN1A;1311BJGDN1A;105128;131;1;1;2;BRIGADEIRO;BJGDN1A;N1;TECNOLOGICO;26/07/21;1170;701_092_LP;Ativo
07401BJGDN1A;1311BJGDN1A;105128;131;1;1;2;BRIGADEIRO;BJGDN1A;N1;TECNOLOGICO;26/07/21;1171;701_092_M;Ativo
07402BJGDN1A;1311BJGDN1A;105128;131;1;1;2;BRIGADEIRO;BJGDN1A;N1;TECNOLOGICO;26/07/21;1172;701_092_PPI;Ativo
07403LBDIN1A;1285LBDIN1A;105129;128;5;1;1;LIBERDADE;LBDIN1A;N1;TECNOLOGICO;19/06/21;9999;Matricula;Cancelado
07404BPEDN2A;1246BPEDN2A;105130;124;6;2;2;BRIGADEIRO;BPEDN2A;N2;BACHARELADO;20/07/21;1047;506_081_AA;Ativo
07405BPEDN2A;1246BPEDN2A;105130;124;6;2;2;BRIGADEIRO;BPEDN2A;N2;BACHARELADO;20/07/21;1048;506_081_MEC;Ativo
07406BPEDN2A;1246BPEDN2A;105130;124;6;2;2;BRIGADEIRO;BPEDN2A;N2;BACHARELADO;20/07/21;1049;506_081_MEG;Ativo
07407BPEDN2A;1246BPEDN2A;105130;124;6;2;2;BRIGADEIRO;BPEDN2A;N2;BACHARELADO;20/07/21;1050;506_081_MEM;Ativo
07408BPEDN2A;1246BPEDN2A;105130;124;6;2;2;BRIGADEIRO;BPEDN2A;N2;BACHARELADO;20/07/21;1051;506_081_TCC;Ativo
07409BPEDN2A;1246BPEDN2A;105130;124;6;2;2;BRIGADEIRO;BPEDN2A;N2;BACHARELADO;20/07/21;1052;506_081_PPI;Ativo
07410BADMN2A;1203BADMN2A;105131;120;3;2;2;BRIGADEIRO;BADMN2A;N2;BACHARELADO;21/06/21;515;103_092_CO;Ativo
07411BADMN2A;1203BADMN2A;105131;120;3;2;2;BRIGADEIRO;BADMN2A;N2;BACHARELADO;21/06/21;516;103_092_E;Ativo
07412BADMN2A;1203BADMN2A;105131;120;3;2;2;BRIGADEIRO;BADMN2A;N2;BACHARELADO;21/06/21;517;103_092_LT;Ativo
07413BADMN2A;1203BADMN2A;105131;120;3;2;2;BRIGADEIRO;BADMN2A;N2;BACHARELADO;21/06/21;518;103_092_M;Ativo
07414BADMN2A;1203BADMN2A;105131;120;3;2;2;BRIGADEIRO;BADMN2A;N2;BACHARELADO;21/06/21;519;103_092_PPI;Ativo
07415BADMN2A;1203BADMN2A;105131;120;3;2;2;BRIGADEIRO;BADMN2A;N2;BACHARELADO;21/06/21;520;103_092_SO;Ativo
07416LBLCN1A;1294LBLCN1A;105132;129;4;1;1;LIBERDADE;LBLCN1A;N1;TECNOLOGICO;02/06/21;9999;Matricula;Cancelado
07417BMATN2A;1232BMATN2A;105133;123;2;2;2;BRIGADEIRO;BMATN2A;N2;BACHARELADO;05/07/21;1252;1261252PDE;Ativo
07418LBDDN1A;1271LBDDN1A;105134;127;1;1;1;LIBERDADE;LBDDN1A;N1;TECNOLOGICO;25/06/21;9999;Matricula;Concluido
07419LBLCN1A;1295LBLCN1A;105135;129;5;1;1;LIBERDADE;LBLCN1A;N1;TECNOLOGICO;14/07/21;9999;Matricula;Trancado
07420BSISN2A;1252BSISN2A;105136;125;2;2;2;BRIGADEIRO;BSISN2A;N2;BACHARELADO;21/07/21;9999;Matricula;Trancado
07421BENCN2A;1362BENCN2A;105137;136;2;2;2;BRIGADEIRO;BENCN2A;N2;ENGENHARIA;14/06/21;9999;Matricula;Concluido
07422LENCM2A;1361LENCM2A;105138;136;1;4;1;LIBERDADE;LENCM2A;M2;ENGENHARIA;28/07/21;9999;Matricula;Concluido
07423BSIDN2A;1353BSIDN2A;105139;135;3;2;2;BRIGADEIRO;BSIDN2A;N2;TECNOLOGICO;18/06/21;9999;Matricula;Concluido
07424LSGIN1A;1342LSGIN1A;105140;134;2;1;1;LIBERDADE;LSGIN1A;N1;TECNOLOGICO;15/07/21;9999;Matricula;Cancelado
07425LPEDN1A;1246LPEDN1A;105141;124;6;1;1;LIBERDADE;LPEDN1A;N1;BACHARELADO;07/06/21;1047;506_081_AA;Ativo
07426LPEDN1A;1246LPEDN1A;105141;124;6;1;1;LIBERDADE;LPEDN1A;N1;BACHARELADO;07/06/21;1048;506_081_MEC;Ativo
07427LPEDN1A;1246LPEDN1A;105141;124;6;1;1;LIBERDADE;LPEDN1A;N1;BACHARELADO;07/06/21;1049;506_081_MEG;Ativo
07428LPEDN1A;1246LPEDN1A;105141;124;6;1;1;LIBERDADE;LPEDN1A;N1;BACHARELADO;07/06/21;1050;506_081_MEM;Ativo
07429LPEDN1A;1246LPEDN1A;105141;124;6;1;1;LIBERDADE;LPEDN1A;N1;BACHARELADO;07/06/21;1051;506_081_TCC;Ativo
